Κωδικός,Πόλη,Κωδ. Χώρας/Περιοχής,Κωδ. Καταστήματος,Προκαθορισμένο,Πόλη ENU,Ανενεργό,Περιοχή,Ζώνη Τιμολόγησης,ΧΜ Ζώνη,Ζώνη
59100,"ΞΕΧΑΣΜΕΝΗ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΞΕΧΑΣΜΕΝΗ,,DP,Unapproachable
59100,"ΠΑΛΑΙΟ ΣΚΥΛΛΙΤΣΙ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΠΑΛΑΙΟ ΣΚΥΛΛΙΤΣΙ,,DP,Unapproachable
59100,"Σ. Σ. ΒΕΡΟΙΑΣ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,,,AP,Remote
59100,"ΣΤΑΥΡΟΣ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΣΤΑΥΡΟΣ,,AP,Remote
59131,ΒΕΡΟΙΑ ,GR,0612,TRUE,,FALSE,ΒΕΡΟΙΑ,,,In-city
59132,"Α ,ΣΥΝ.ΠΡΟΣΦΥΓΩΝ,ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,"Α,ΣΥΝ.ΠΡΟΣΦΥΓΩΝ",IMATH,,In-city
59132,"Β ,ΣΥΝ.ΠΡΟΣΦΥΓΩΝ,ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,"Β,ΣΥΝ.ΠΡΟΣΦΥΓΩΝ",IMATH,,In-city
59132,ΒΕΡΟΙΑ,GR,0612,TRUE,,FALSE,,IMATH,,In-city
59132,"ΕΡΓΟΧΩΡΙ,ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΕΡΓΟΧΩΡΙ,IMATH,,In-city
59132,ΚΑΛΗ ΠΑΝΑΓΙΑ,GR,0612,FALSE,,FALSE,ΚΑΛΗ ΠΑΝΑΓΙΑ,IMATH,,In-city
59132,ΣΣ ΒΕΡΟΙΑΣ,GR,0612,FALSE,,FALSE,ΣΣ ΒΕΡΟΙΑΣ,IMATH,,In-city
59150,ΑΓΙΑ ΒΑΡΒΑΡΑ,GR,0612,FALSE,,FALSE,ΑΓΙΑ ΒΑΡΒΑΡΑ,,DP,Unapproachable
59150,"ΑΓΙΑ ΜΑΡΙΝΑ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΑΓΙΑ ΜΑΡΙΝΑ,,DP,Unapproachable
59150,"ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ,,DP,Unapproachable
59150,"ΑΜΜΟΣ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΑΜΜΟΣ,,DP,Unapproachable
59150,"ΑΝΩ ΚΟΜΝΗΝΕΙΟ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΑΝΩ ΚΟΜΝΗΝΕΙΟ,,DP,Unapproachable
59150,"ΑΣΩΜΑΤΑ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΑΣΩΜΑΤΑ,,DP,Unapproachable
59150,"ΓΕΩΡΓΙΑΝΟΙ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΓΕΩΡΓΙΑΝΟΙ,,DP,Unapproachable
59150,"ΔΑΣΚΙΟ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΔΑΣΚΙΟ,,DP,Unapproachable
59150,"ΔΙΑΒΑΤΟΣ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΔΙΑΒΑΤΟΣ,,AP,Remote
59150,"ΕΛΑΦΙΝΑ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΕΛΑΦΙΝΑ,,DP,Unapproachable
59150,"ΕΡΓΟΤΑΞΙΟ ΒΕΡΜΙΟΥ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΕΡΓΟΤΑΞΙΟ ΒΕΡΜΙΟΥ,,DP,Unapproachable
59150,"ΚΑΣΤΑΝΕΑ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΚΑΣΤΑΝΕΑ,,DP,Unapproachable
59150,"ΚΑΤΩ ΒΕΡΜΙΟ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΚΑΤΩ ΒΕΡΜΙΟ,,DP,Unapproachable
59150,"ΚΑΤΩ ΚΟΜΝΗΝΕΙΟ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΚΑΤΩ ΚΟΜΝΗΝΕΙΟ,,DP,Unapproachable
59150,"ΚΟΥΛΟΥΡΑ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΚΟΥΛΟΥΡΑ,,DP,Unapproachable
59150,"ΚΟΥΜΑΡΙΑ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΚΟΥΜΑΡΙΑ,,DP,Unapproachable
59150,"ΚΟΥΣΤΟΧΩΡΙ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΚΟΥΤΣΟΧΩΡΙ,,DP,Unapproachable
59150,"ΚΡΕΒΒΑΤΑΣ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΚΡΕΒΒΑΤΑΣ,,DP,Unapproachable
59150,"ΚΥΔΩΝΟΧΩΡΙ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΚΥΔΩΝΟΧΩΡΙ,,DP,Unapproachable
59150,"ΛΑΖΟΧΩΡΙ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΛΑΖΟΧΩΡΙ,,DP,Unapproachable
59150,"ΛΕΥΚΟΠΕΤΡΑ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΛΕΥΚΟΠΕΤΡΑ,,DP,Unapproachable
59150,"ΛΙΑΝΟΒΡΟΧΗ,ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΛΙΑΝΟΒΡΟΧΗ,,DP,Unapproachable
59150,"ΜΑΚΡΟΧΩΡΙ, ΗΜΑΘΙΑΣ ",GR,0612,TRUE,,FALSE,ΒΕΡΟΙΑ,,,In-city
59150,"ΜΕΣΗ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΜΕΣΗ,,DP,Unapproachable
59150,"ΜΙΚΡΗ ΣΑΝΤΑ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΜΙΚΡΗ ΣΑΝΤΑ,,DP,Unapproachable
59150,"ΜΟΝΗ ΤΙΜΙΟΥ ΠΡΟΔΡΟΜΟΥ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΜΟΝΗ ΤΙΜΙΟΥ ΠΡΟΔΡΟΜΟΥ,,DP,Unapproachable
59150,"ΝΕΑ ΛΥΚΟΓΙΑΝΝΗ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΝΕΑ ΛΥΚΟΓΙΑΝΝΗ,,DP,Unapproachable
59150,"ΝΕΑ ΝΙΚΟΜΗΔΕΙΑ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΝΕΑ ΝΙΚΟΜΗΔΕΙΑ,,DP,Unapproachable
59150,"ΞΗΡΟΛΙΒΑΔΟ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΞΗΡΟΛΙΒΑΔΟ,,DP,Remote
59150,"ΠΑΛΑΙΑ ΛΥΚΟΓΙΑΝΝΗ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΠΑΛΑΙΑ ΛΥΚΟΓΙΑΝΝΗ,,DP,Unapproachable
59150,"ΠΑΤΡΙΔΑ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΠΑΤΡΙΔΑ,,DP,Unapproachable
59150,"ΠΟΛΥΔΕΝΔΡΟ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΠΟΛΥΔΕΝΔΡΟ,,DP,Unapproachable
59150,"ΠΡΟΦΗΤΗΣ ΗΛΙΑΣ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΠΡΟΦΗΤΗΣ ΗΛΙΑΣ,,DP,Unapproachable
59150,"ΡΑΧΗ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΡΑΧΗ,,DP,Unapproachable
59150,"ΡΙΖΩΜΑΤΑ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΡΙΖΩΜΑΤΑ,,DP,Unapproachable
59150,"ΣΦΗΚΙΑ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΣΦΗΚΙΑ,,DP,Unapproachable
59150,"ΤΑΓΑΡΟΧΩΡΙ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΤΑΓΑΡΟΧΩΡΙ,,DP,Unapproachable
59150,"ΤΡΙΛΟΦΟΣ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΤΡΙΛΟΦΟΣ,,DP,Unapproachable
59150,"ΤΡΙΠΟΤΑΜΟΣ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΤΡΙΠΟΤΑΜΟΣ,,DP,Unapproachable
59150,"ΦΥΤΕΙΑ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΦΥΤΕΙΑ,,DP,Unapproachable
59150,"ΧΑΡΑΔΡΑ, ΒΕΡΟΙΑ",GR,0612,FALSE,,FALSE,ΧΑΡΑΔΡΑ,,DP,Unapproachable
59200,"ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ ,ΝΑΟΥΣΑ",GR,0613,FALSE,,FALSE,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,,,In-city
59200,"ΑΓΙΟΣ ΠΑΥΛΟΣ, ΝΑΟΥΣΑ",GR,0613,FALSE,,FALSE,ΑΓΙΟΣ ΠΑΥΛΟΣ,,DP,Unapproachable
59200,"ΑΝΩ ΣΕΛΙ,ΝΑΟΥΣΑ",GR,0613,FALSE,,FALSE,ΑΝΩ ΣΕΛΙ,,DP,Unapproachable
59200,"ΑΡΚΟΧΩΡΙ, ΝΑΟΥΣΑ",GR,0613,FALSE,,FALSE,ΑΡΚΟΧΩΡΙ,,DP,Unapproachable
59200,"ΓΙΑΝΝΑΚΟΧΩΡΙ, ΝΑΟΥΣΑ",GR,0613,FALSE,,FALSE,ΓΙΑΝΝΑΚΟΧΩΡΙ,,DP,Unapproachable
59200,"ΕΠΙΣΚΟΠΗ ΝΑΟΥΣΑΣ, ΝΑΟΥΣΑ",GR,0613,FALSE,,FALSE,ΕΠΙΣΚΟΠΗ ΝΑΟΥΣΑΣ,,DP,Unapproachable
59200,"ΜΑΡΙΝΑ, ΝΑΟΥΣΑ",GR,0613,FALSE,,FALSE,ΜΑΡΙΝΑ,,DP,Unapproachable
59200,"ΜΕΤΑΜΟΡΦΩΣΗ, ΝΑΟΥΣΑ",GR,0613,FALSE,,FALSE,ΜΕΤΑΜΟΡΦΩΣΗ,,DP,Unapproachable
59200,ΝΑΟΥΣΑ,GR,0613,TRUE,,FALSE,,IMATH,,In-city
59200,"ΠΗΓΑΔΙΑ,ΝΑΟΥΣΑ",GR,0613,FALSE,,FALSE,ΠΗΓΑΔΙΑ,,DP,Unapproachable
59200,"ΠΟΛΛΑ ΝΕΡΑ, ΝΑΟΥΣΑ",GR,0613,FALSE,,FALSE,ΠΟΛΛΑ ΝΕΡΑ,,DP,Unapproachable
59200,"ΡΟΔΑΚΙΝΕΑ, ΝΑΟΥΣΑ",GR,0613,FALSE,,FALSE,ΡΟΔΑΚΙΝΕΑ,,DP,Unapproachable
59200,"ΡΟΔΟΧΩΡΙ, ΝΑΟΥΣΑ",GR,0613,FALSE,,FALSE,ΡΟΔΟΧΩΡΙ,,DP,Unapproachable
59300,ΑΛΕΞΑΝΔΡΕΙΑ,GR,0615,TRUE,,FALSE,,IMATH,AP,Remote
59300,"ΒΡΥΣΑΚΙ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΒΡΥΣΑΚΙ,IMATH,AP,Remote
59300,"ΕΞΩΚΚΛΗΣΙ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΕΞΩΚΚΛΗΣΙ,IMATH,AP,Remote
59300,"ΕΠΙΣΚΟΠΗ ΗΜΑΘΙΑΣ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΕΠΙΣΚΟΠΗ ΗΜΑΘΙΑΣ,IMATH,AP,Remote
59300,ΚΑΒΑΣΙΛΑ,GR,0615,FALSE,,FALSE,ΚΑΒΑΣΙΛΑ,IMATH,AP,Remote
59300,"ΚΑΛΟΧΩΡΙ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΚΑΛΟΧΩΡΙ,IMATH,AP,Remote
59300,"ΚΑΜΠΟΧΩΡΙ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΚΑΜΠΟΧΩΡΙ,IMATH,AP,Remote
59300,"ΚΑΨΟΧΩΡΑ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΚΑΨΟΧΩΡΑ,IMATH,AP,Remote
59300,"ΚΕΦΑΛΟΧΩΡΙ,ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΚΕΦΑΛΟΧΩΡΙ,IMATH,AP,Remote
59300,"ΚΟΡΥΦΗ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΚΟΡΥΦΗ,IMATH,AP,Remote
59300,"ΛΟΥΤΡΟΣ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΛΟΥΤΡΟΣ,IMATH,DP,Unapproachable
59300,"ΝΕΟΧΩΡΙ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΝΕΟΧΩΡΙ,IMATH,DP,Unapproachable
59300,"ΝΕΟΧΩΡΟΠΟΥΛΟ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΝΕΟΧΩΡΟΠΟΥΛΟ,IMATH,DP,Unapproachable
59300,"ΝΗΣΕΛΛΙ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΝΗΣΕΛΛΙ,IMATH,DP,Unapproachable
59300,"ΝΗΣΙ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΝΗΣΙ,IMATH,DP,Unapproachable
59300,"ΞΕΧΑΣΜΕΝΗ,ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΞΕΧΑΣΜΕΝΗ,IMATH,DP,Unapproachable
59300,"ΠΑΛΑΙΟΧΩΡΑ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΠΑΛΑΙΟΧΩΡΑ,IMATH,AP,Remote
59300,"ΠΑΛΑΙΟΧΩΡΙ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΠΑΛΑΙΟΧΩΡΙ,IMATH,AP,Remote
59300,"ΠΑΛΙΟ ΣΚΥΛΙΤΣΗ ,ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΠΑΛΙΟ ΣΚΥΛΙΤΣΗ,IMATH,DP,Unapproachable
59300,"ΣΑΝΤΑ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΣΑΝΤΑ,IMATH,AP,Remote
59300,"ΣΤΑΥΡΟΣ,ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΣΤΑΥΡΟΣ,IMATH,DP,Unapproachable
59300,"ΣΧΟΙΝΑΣ, ΑΛΕΞΑΝΔΡΕΙΑ",GR,0615,FALSE,,FALSE,ΣΧΟΙΝΑΣ,IMATH,AP,Remote
60061,"ΚΑΣΤΑΝΕΑ, ΚΟΛΙΝΔΡΟΣ",GR,0611,FALSE,,FALSE,ΚΑΣΤΑΝΕΑ,,DP,Unapproachable
60061,"ΚΑΤΑΧΑΣ, ΚΟΛΙΝΔΡΟΣ",GR,0611,FALSE,,FALSE,ΚΑΤΑΧΑΣ,,AP,Remote
60061,"ΚΑΨΑΛΟΣ, ΚΟΛΙΝΔΡΟΣ",GR,0611,FALSE,,FALSE,ΚΑΨΑΛΟΣ,,DP,Unapproachable
60061,ΚΟΛΙΝΔΡΟΣ (AΠ),GR,0611,TRUE,,FALSE,,,AP,Remote
60061,"ΛΙΒΑΔΙ, ΚΟΛΙΝΔΡΟΣ",GR,0611,FALSE,,FALSE,ΛΙΒΑΔΙ,,DP,Unapproachable
60061,"ΜΕΓΑΛΗ ΓΕΦΥΡΑ, ΚΟΛΙΝΔΡΟΣ",GR,0611,FALSE,,FALSE,ΜΕΓΑΛΗ ΓΕΦΥΡΑ,,DP,Unapproachable
60061,"ΠΑΛΙΑΜΠΕΛΑ, ΚΟΛΙΝΔΡΟΣ",GR,0611,FALSE,,FALSE,ΠΑΛΙΑΜΠΕΛΑ,,DP,Remote
60062,ΚΟΡΙΝΟΣ,GR,0611,TRUE,,FALSE,,PIERI,AP,Remote
60063,"ΒΑΡΙΚΟ, ΛΕΠΤΟΚΑΡΥΑ",GR,0611,FALSE,,FALSE,ΒΑΡΙΚΟ,,AP,Remote
60063,"ΓΡΙΤΣΑ, ΛΕΠΤΟΚΑΡΥΑ",GR,0611,FALSE,,FALSE,ΓΡΙΤΣΑ,,AP,Remote
60063,"ΔΙΑΣΤΑΥΡΩΣΗ ΛΙΤΟΧΩΡΟΥ, ΛΕΠΤΟΚΑ",GR,0611,FALSE,,FALSE,ΔΙΑΣΤΑΥΡΩΣΗ ΛΙΤΟΧΩΡΟΥ,,AP,Remote
60063,"ΚΑΛΥΒΙΑ ΒΑΡΙΚΟΥ, ΛΕΠΤΟΚΑΡΥΑ",GR,0611,FALSE,,FALSE,ΚΑΛΥΒΙΑ ΒΑΡΙΚΟΥ,,AP,Remote
60063,"ΚΑΜΠΙΝΓΚ ΕΟΤ ΟΛΥΜΠΟΣ, ΛΕΠΤΟΚΑΡ",GR,0611,FALSE,,FALSE,ΚΑΜΠΙΝΓΚ ΕΟΤ ΟΛΥΜΠΟΣ,,AP,Remote
60063,ΛΕΠΤΟΚΑΡΥΑ (ΑΠ),GR,0611,TRUE,,FALSE,,PIERI,AP,Remote
60063,"ΛΙΜΑΝΙ ΛΙΤΟΧΩΡΟΥ, ΛΕΠΤΟΚΑΡΥΑ",GR,0611,FALSE,,FALSE,ΛΙΜΑΝΙ ΛΙΤΟΧΩΡΟΥ,,AP,Remote
60063,"ΠΑΝΤΕΛΕΗΜΩΝΑΣ, ΛΕΠΤΟΚΑΡΥΑ",GR,0611,FALSE,,FALSE,ΠΑΝΤΕΛΕΗΜΩΝΑΣ,,AP,Remote
60063,"ΠΑΡΑΛΙΑ ΣΚΟΤΙΝΑΣ, ΛΕΠΤΟΚΑΡΥΑ",GR,0611,FALSE,,FALSE,ΠΑΡΑΛΙΑ ΣΚΟΤΙΝΑΣ,,AP,Remote
60063,"ΠΛΑΚΑ, ΛΕΠΤΟΚΑΡΥΑ",GR,0611,FALSE,,FALSE,ΠΛΑΚΑ,,AP,Remote
60063,"ΠΟΡΟΙ, ΛΕΠΤΟΚΑΡΥΑ",GR,0611,FALSE,,FALSE,ΠΟΡΟΙ,,DP,Unapproachable
60063,"Σ. Σ. ΛΙΤΟΧΩΡΟΥ, ΛΕΠΤΟΚΑΡΥΑ",GR,0611,FALSE,,FALSE,Σ. Σ. ΛΙΤΟΧΩΡΟΥ,,AP,Remote
60063,"ΣΚΟΤΙΝΑ, ΛΕΠΤΟΚΑΡΥΑ",GR,0611,FALSE,,FALSE,ΣΚΟΤΙΝΑ,,AP,Remote
60064,"ΑΛΩΝΙΑ, ΚΙΤΡΟΣ",GR,0611,FALSE,,FALSE,ΑΛΩΝΙΑ,,AP,Remote
60064,"ΑΡΧΑΙΑ ΠΥΔΝΑ, ΚΙΤΡΟΣ",GR,0611,FALSE,,FALSE,ΑΡΧΑΙΑ ΠΥΔΝΑ,,AP,Remote
60064,ΚΙΤΡΟΣ (ΑΠ),GR,0611,TRUE,,FALSE,,PIERI,AP,Remote
60064,"ΜΙΚΡΗ ΜΗΛΙΑ, ΚΙΤΡΟΣ",GR,0611,FALSE,,FALSE,ΜΙΚΡΗ ΜΗΛΙΑ,,DP,Remote
60064,"ΠΑΛΑΙΟΣΤΑΝΗ, ΚΙΤΡΟΣ",GR,0611,FALSE,,FALSE,ΠΑΛΑΙΟΣΤΑΝΗ,,DP,Unapproachable
60065,"ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ ΠΟΡΩΝ, ΠΛΑΤΑΜΩ",GR,0611,FALSE,,FALSE,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ ΠΟΡΩΝ,,DP,Unapproachable
60065,"ΝΕΟΙ ΠΟΡΟΙ, ΠΛΑΤΑΜΩΝΑΣ",GR,0611,FALSE,,FALSE,ΝΕΟΙ ΠΟΡΟΙ,,DP,Unapproachable
60065,"ΝΕΟΣ ΠΑΝΤΕΛΕΗΜΩΝ, ΠΛΑΤΑΜΩΝΑΣ",GR,0611,FALSE,,FALSE,ΝΕΟΣ ΠΑΝΤΕΛΕΗΜΩΝ,,AP,Remote
60065,"ΠΑΡΑΛΙΑ ΠΑΝΤΕΛΕΗΜΟΝΑ, ΠΛΑΤΑΜΩΝ",GR,0611,FALSE,,FALSE,ΠΑΡΑΛΙΑ ΠΑΝΤΕΛΕΗΜΟΝΑ,,AP,Remote
60065,"ΠΗΓΗ ΑΡΤΕΜΙΔΟΣ, ΠΛΑΤΑΜΩΝΑΣ",GR,0611,FALSE,,FALSE,ΠΗΓΗ ΑΡΤΕΜΙΔΟΣ,,AP,Remote
60065,ΠΛΑΤΑΜΩΝΑΣ (ΑΠ),GR,0611,TRUE,,FALSE,,PIERI,AP,Remote
60066,"ΑΓΙΑΝΝΗΣ, ΜΕΘΩΝΗ",GR,0611,FALSE,,FALSE,ΑΓΙΑΝΝΗΣ,,AP,Remote
60066,"ΑΛΥΚΕΣ, ΜΕΘΩΝΗ",GR,0611,FALSE,,FALSE,ΑΛΥΚΕΣ,,AP,Remote
60066,"ΜΑΚΡΥΓΙΑΛΟΣ, ΜΕΘΩΝΗ",GR,0611,FALSE,,FALSE,ΜΑΚΡΥΓΙΑΛΟΣ,,AP,Remote
60066,ΜΕΘΩΝΗ (ΑΠ),GR,0611,TRUE,,FALSE,,PIERI,AP,Remote
60066,"ΝΕΑ ΑΓΑΘΟΥΠΟΛΗ, ΜΕΘΩΝΗ",GR,0611,FALSE,,FALSE,ΝΕΑ ΑΓΑΘΟΥΠΟΛΗ,,AP,Remote
60066,"ΟΡΜΟΣ ΜΕΘΩΝΗΣ, ΜΕΘΩΝΗ",GR,0611,FALSE,,FALSE,ΟΡΜΟΣ ΜΕΘΩΝΗΣ,,AP,Remote
60066,"ΠΑΛΑΙΟ ΕΛΕΥΘΕΡΟΧΩΡΙ, ΜΕΘΩΝΗ",GR,0611,FALSE,,FALSE,ΠΑΛΑΙΟ ΕΛΕΥΘΕΡΟΧΩΡΙ,,AP,Remote
60066,"ΣΦΕΝΔΑΜΙΟΝ, ΜΕΘΩΝΗ",GR,0611,FALSE,,FALSE,ΣΦΕΝΔΑΜΙΟΝ,,AP,Remote
60100,"ΑΓΙΑ ΒΑΡΒΑΡΑ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΑΓΙΑ ΒΑΡΒΑΡΑ,,,In-city
60100,"ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ ΠΙΕΡΙΑΣ, ΚΑΤΕΡ",GR,0611,FALSE,,FALSE,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ ΠΙΕΡΙΑΣ,,AP,Remote
60100,"ΑΓΙΟΣ ΣΠΥΡΙΔΩΝ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΑΓΙΟΣ ΣΠΥΡΙΔΩΝ,,,In-city
60100,"ΑΝΔΡΟΜΑΧΗ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΑΝΔΡΟΜΑΧΗ,,,In-city
60100,"ΑΝΩ ΑΓΙΟΣ ΙΩΑΝΝΗΣ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΑΝΩ ΑΓΙΟΣ ΙΩΑΝΝΗΣ,,,In-city
60100,"ΑΡΩΝΑΣ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΑΡΩΝΑΣ,,,In-city
60100,"ΒΡΙΑ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΒΡΙΑ,,AP,Remote
60100,"ΒΡΟΝΤΟΥ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΒΡΟΝΤΟΥ,,AP,Remote
60100,"ΓΑΝΟΧΩΡΑ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΓΑΝΟΧΩΡΑ,,,In-city
60100,"ΔΙΟΝ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΔΙΟΝ,,AP,Remote
60100,"ΕΛΑΤΟΧΩΡΙ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΕΛΑΤΟΧΩΡΙ,,DP,Unapproachable
60100,"ΕΛΑΦΟΣ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΕΛΑΦΟΣ,,DP,Unapproachable
60100,"ΕΞΟΧΗ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΕΞΟΧΗ,,DP,Unapproachable
60100,ΘΕΡ.ΨΥΧ.ΠΑΘ.Ι.Μ.ΠΕΤΡΑΣ ΟΛΥΜΠΟΥ,GR,0611,FALSE,,FALSE,ΘΕΡ.ΨΥΧ.ΠΑΘ.Ι.Μ.ΠΕΤΡΑΣ ΟΛΥΜΠΟΥ,,AP,Remote
60100,"ΚΑΛΛΙΘΕΑ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΚΑΛΛΙΘΕΑ,,,In-city
60100,"ΚΑΡΙΤΣΑ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΚΑΡΙΤΣΑ,,AP,Remote
60100,"ΚΑΡΥΕΣ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΚΑΡΥΕΣ,,AP,Remote
60100,"ΚΑΤΑΛΩΝΙΑ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΚΑΤΑΛΩΝΙΑ,,AP,Remote
60100,ΚΑΤΕΡΙΝΗ,GR,0611,TRUE,,FALSE,,PIERI,,In-city
60100,"ΚΑΤΕΡΙΝΟΣΚΑΛΑ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΚΑΤΕΡΙΝΟΣΚΑΛΑ,,,In-city
60100,"ΚΑΤΩ ΑΓΙΟΣ ΙΩΑΝΝΗΣ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΚΑΤΩ ΑΓΙΟΣ ΙΩΑΝΝΗΣ,,,In-city
60100,"ΚΑΤΩ ΜΗΛΕΑ, ΚΑΤΕΡΙΝΗ",GR,0611,FALSE,,FALSE,ΚΑΤΩ ΜΗΛΕΑ,,AP,Remote
